timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947287831,0,Healthcheck,200,OK,TESTES 1-9,text,true,,290,127,32,32,http://localhost:8085/healthcheck,0,0,0
1763947287685,148,POST,201,Created,TESTES 1-6,text,true,,380,395,32,32,http://localhost:8085/users,148,0,0
1763947287834,0,GET ID,200,OK,TESTES 1-6,text,true,,530,124,32,32,http://localhost:8085/users/41,0,0,0
1763947287834,1,PUT,200,OK,TESTES 1-6,text,true,,515,336,32,32,http://localhost:8085/users/41,1,0,0
1763947287835,0,GET,200,OK,TESTES 1-6,text,true,,2968,121,32,32,http://localhost:8085/users,0,0,0
1763947287835,1,DELETE,200,OK,TESTES 1-6,text,true,,277,210,33,33,http://localhost:8085/users/41,1,0,0
1763947287836,0,Healthcheck,200,OK,TESTES 1-6,text,true,,290,127,33,33,http://localhost:8085/healthcheck,0,0,0
1763947287836,1,Healthcheck,200,OK,TESTES 1-33,text,true,,290,127,33,33,http://localhost:8085/healthcheck,1,0,1
1763947287686,157,POST,201,Created,TESTES 1-18,text,true,,379,394,33,33,http://localhost:8085/users,157,0,0
1763947287843,0,GET ID,200,OK,TESTES 1-18,text,true,,529,124,33,33,http://localhost:8085/users/42,0,0,0
1763947287843,1,PUT,200,OK,TESTES 1-18,text,true,,515,336,33,33,http://localhost:8085/users/42,1,0,0
1763947287844,1,GET,200,OK,TESTES 1-18,text,true,,2968,121,33,33,http://localhost:8085/users,1,0,0
1763947287845,1,DELETE,200,OK,TESTES 1-18,text,true,,277,210,33,33,http://localhost:8085/users/42,1,0,0
1763947287846,0,Healthcheck,200,OK,TESTES 1-18,text,true,,290,127,33,33,http://localhost:8085/healthcheck,0,0,0
1763947287847,0,Healthcheck,200,OK,TESTES 1-34,text,true,,290,127,34,34,http://localhost:8085/healthcheck,0,0,0
1763947287856,1,Healthcheck,200,OK,TESTES 1-35,text,true,,290,127,35,35,http://localhost:8085/healthcheck,1,0,1
1763947287692,170,POST,201,Created,TESTES 1-5,text,true,,380,395,35,35,http://localhost:8085/users,170,0,0
1763947287862,1,GET ID,200,OK,TESTES 1-5,text,true,,530,124,35,35,http://localhost:8085/users/43,1,0,0
